MOBILEAREA,性别,年龄,金额
黑龙江 哈尔滨市,男,36,0
黑龙江 哈尔滨市,男,33,0
黑龙江 哈尔滨市,男,24,0
黑龙江 哈尔滨市,女,26,0
黑龙江 哈尔滨市,男,21,0
黑龙江 哈尔滨市,女,26,0
黑龙江 双鸭山市,女,51,14302
黑龙江 双鸭山市,女,52,12500
黑龙江 双鸭山市,女,33,189
黑龙江 双鸭山市,男,43,2
黑龙江 佳木斯市,女,44,386951
黑龙江 佳木斯市,女,34,319283
黑龙江 佳木斯市,男,37,248665
黑龙江 佳木斯市,女,52,230386
黑龙江 佳木斯市,男,27,187910
黑龙江 佳木斯市,女,49,186343
黑龙江 佳木斯市,女,27,150081
黑龙江 佳木斯市,男,33,90000
黑龙江 佳木斯市,女,29,85904
黑龙江 佳木斯市,男,32,70044
黑龙江 佳木斯市,男,21,13538
黑龙江 佳木斯市,女,33,10001
黑龙江 佳木斯市,女,29,10000
黑龙江 佳木斯市,男,25,5002
黑龙江 佳木斯市,男,32,5000
黑龙江 佳木斯市,男,38,4003
黑龙江 佳木斯市,女,41,3500
黑龙江 佳木斯市,男,43,1008
黑龙江 佳木斯市,男,35,1000
黑龙江 佳木斯市,女,33,1000
黑龙江 佳木斯市,女,52,1000
黑龙江 佳木斯市,男,27,500
黑龙江 佳木斯市,男,26,108
黑龙江 佳木斯市,女,20,100
黑龙江 佳木斯市,男,28,100
黑龙江 佳木斯市,男,66,100
黑龙江 佳木斯市,女,45,100
黑龙江 佳木斯市,男,46,100
黑龙江 佳木斯市,男,46,100
黑龙江 佳木斯市,男,31,4
黑龙江 佳木斯市,男,33,2
黑龙江 伊春市,男,35,406310
黑龙江 伊春市,男,61,388728
黑龙江 伊春市,男,27,280125
黑龙江 伊春市,女,26,145065
黑龙江 伊春市,男,24,114693
黑龙江 伊春市,男,36,90129
黑龙江 伊春市,女,62,30004
黑龙江 伊春市,男,22,25000
黑龙江 伊春市,男,41,19439
黑龙江 伊春市,女,21,15800
黑龙江 伊春市,男,40,100
黑龙江 伊春市,女,28,100
黑龙江 伊春市,女,57,100
黑龙江 伊春市,男,24,10
黑龙江 伊春市,男,34,1
黑龙江 伊春市,女,28,1
黑龙江 伊春市,男,25,0
黑龙江 七台河市,女,53,324000
黑龙江 七台河市,男,41,35000
黑龙江 七台河市,男,32,20001
黑龙江 七台河市,男,43,10023
黑龙江 七台河市,男,32,205
黑龙江 七台河市,女,38,100
黑龙江 七台河市,男,35,15
黑龙江 七台河市,女,26,0
香港,男,41,115003
青海 西宁市,男,31,1908435
青海 西宁市,女,49,1716052
青海 西宁市,男,34,1029009
青海 西宁市,女,52,595213
青海 西宁市,男,29,559081
青海 西宁市,男,34,472000
青海 西宁市,男,42,468764
青海 西宁市,女,46,405400
青海 西宁市,男,34,386148
青海 西宁市,男,41,318745
青海 西宁市,女,31,253887
青海 西宁市,男,25,220085
青海 西宁市,女,27,220082
青海 西宁市,男,32,200003
青海 西宁市,男,41,195494
青海 西宁市,男,23,175903
青海 西宁市,女,42,140081
青海 西宁市,女,43,134081
青海 西宁市,男,30,129945
青海 西宁市,女,51,114450
青海 西宁市,女,27,106101
青海 西宁市,男,35,103502
青海 西宁市,女,22,70163
青海 西宁市,女,30,65163
青海 西宁市,男,45,60003
青海 西宁市,女,37,60000
青海 西宁市,女,32,60000
青海 西宁市,女,37,50103
青海 西宁市,女,29,50044
青海 西宁市,男,27,48697
青海 西宁市,男,47,40101
青海 西宁市,男,47,40087
青海 西宁市,女,32,40000
青海 西宁市,男,23,39617
青海 西宁市,女,25,38852
青海 西宁市,女,34,38000
青海 西宁市,男,25,33019
青海 西宁市,女,45,30371
青海 西宁市,男,36,30081
青海 西宁市,男,26,27000
青海 西宁市,男,42,22542
青海 西宁市,男,26,20082
青海 西宁市,女,30,20081
青海 西宁市,男,29,20001
青海 西宁市,女,38,20000
青海 西宁市,女,43,20000
青海 西宁市,男,46,14000
青海 西宁市,男,27,12038
青海 西宁市,女,52,10002
青海 西宁市,女,29,10000
青海 西宁市,女,45,9037
青海 西宁市,女,31,8059
青海 西宁市,女,47,8000
青海 西宁市,女,26,7002
青海 西宁市,女,28,5122
青海 西宁市,男,25,2159
青海 西宁市,男,28,2000
青海 西宁市,男,27,2000
青海 西宁市,女,47,201
青海 西宁市,男,27,200
青海 西宁市,女,44,100
青海 西宁市,男,28,100
青海 西宁市,男,44,14
青海 西宁市,女,26,1
青海 西宁市,女,28,1
青海 西宁市,男,32,0
青海 玉树藏族自治州,男,27,9
青海 海西蒙古族藏族自治州,男,39,10000
青海 海西蒙古族藏族自治州,男,42,100
青海 海西,女,42,1301529
青海 海西,男,57,887690
青海 海西,男,26,321037
青海 海西,女,45,200000
青海 海西,男,30,33997
青海 海西,男,28,1000
青海 海西,男,33,308
青海 海西,女,23,200
青海 海西,女,26,100
青海 海西,男,26,2
青海 海南藏族自治州,女,33,40000
青海 海东市,男,31,15000
青海 海东市,男,21,300
青海 果洛藏族自治州,男,31,101
陕西 铜川市,男,36,110004
陕西 铜川市,女,28,34000
陕西 铜川市,男,25,21400
陕西 铜川市,女,34,15000
陕西 铜川市,女,43,10002
陕西 铜川市,女,25,207
陕西 铜川市,男,29,5
陕西 西安市,男,32,4956340
陕西 西安市,男,45,4540272
陕西 西安市,男,26,4200005
陕西 西安市,男,24,4116987
陕西 西安市,女,46,2110000
陕西 西安市,男,33,2002030
陕西 西安市,女,64,1834104
陕西 西安市,男,35,1515471
陕西 西安市,男,41,1439679
陕西 西安市,男,32,1369070
陕西 西安市,女,37,1358870
陕西 西安市,女,43,1341676
陕西 西安市,男,36,1192268
陕西 西安市,女,44,1177035
陕西 西安市,男,36,1175067
陕西 西安市,男,47,1161911
陕西 西安市,男,37,1149006
陕西 西安市,男,30,1100910
陕西 西安市,女,43,1002101
陕西 西安市,男,53,1000004
陕西 西安市,男,36,1000002
陕西 西安市,女,29,944381
陕西 西安市,女,38,873129
陕西 西安市,女,44,853078
陕西 西安市,男,34,841307
陕西 西安市,女,36,830749
陕西 西安市,女,50,742606
陕西 西安市,男,29,740084
陕西 西安市,女,34,720044
陕西 西安市,男,32,710229
陕西 西安市,男,27,680000
陕西 西安市,女,45,672045
陕西 西安市,女,33,671007
陕西 西安市,女,69,640048
陕西 西安市,男,28,609445
陕西 西安市,男,39,600009
陕西 西安市,男,35,586113
陕西 西安市,男,38,521359
陕西 西安市,女,52,518134
陕西 西安市,女,35,517393
陕西 西安市,女,30,513140
陕西 西安市,女,28,509401
陕西 西安市,男,31,500185
陕西 西安市,男,42,500000
陕西 西安市,男,25,500000
陕西 西安市,男,34,498688
陕西 西安市,女,42,485187
陕西 西安市,女,27,455405
陕西 西安市,男,33,446240
陕西 西安市,男,35,440154
陕西 西安市,女,43,440006
陕西 西安市,女,30,420695
陕西 西安市,女,28,412842
陕西 西安市,女,28,405081
陕西 西安市,男,30,403443
陕西 西安市,女,35,400004
陕西 西安市,男,36,400003
陕西 西安市,男,31,400000
陕西 西安市,女,31,374099
陕西 西安市,女,28,369003
陕西 西安市,女,0,364500
陕西 西安市,女,46,340002
陕西 西安市,女,30,335219
陕西 西安市,女,24,331382
陕西 西安市,男,49,323484
陕西 西安市,男,47,320000
陕西 西安市,男,37,317019
陕西 西安市,女,18,310082
陕西 西安市,女,27,301575
陕西 西安市,男,43,291602
陕西 西安市,男,38,290874
陕西 西安市,女,34,288284
陕西 西安市,女,34,287881
陕西 西安市,女,31,286000
陕西 西安市,男,32,275886
陕西 西安市,女,36,270796
陕西 西安市,男,35,255285
陕西 西安市,男,32,254467
陕西 西安市,男,28,252947
陕西 西安市,男,43,250764
陕西 西安市,女,41,250007
陕西 西安市,男,31,250006
陕西 西安市,女,45,250003
陕西 西安市,女,39,249000
陕西 西安市,男,35,248969
陕西 西安市,男,44,245009
陕西 西安市,女,35,241004
陕西 西安市,男,40,241001
陕西 西安市,女,34,239687
陕西 西安市,男,31,238283
陕西 西安市,女,33,230011
陕西 西安市,女,48,225081
陕西 西安市,男,31,220470
陕西 西安市,男,35,220296
陕西 西安市,女,24,220076
陕西 西安市,女,32,217514
陕西 西安市,男,25,214437
陕西 西安市,男,33,213084
陕西 西安市,女,36,212401
陕西 西安市,女,36,212265
陕西 西安市,男,45,210081
陕西 西安市,女,36,210000
陕西 西安市,男,24,208509
陕西 西安市,男,42,200031
陕西 西安市,男,40,200021
陕西 西安市,男,32,200018
陕西 西安市,男,36,200001
陕西 西安市,男,40,200000
陕西 西安市,女,31,198003
陕西 西安市,女,27,191171
陕西 西安市,女,29,190081
陕西 西安市,女,34,190002
陕西 西安市,男,29,188508
陕西 西安市,男,27,184013
陕西 西安市,男,26,180001
陕西 西安市,男,24,179483
陕西 西安市,男,27,179040
陕西 西安市,女,28,179002
陕西 西安市,男,33,176889
陕西 西安市,女,27,176600
陕西 西安市,女,42,175642
陕西 西安市,男,42,160082
陕西 西安市,女,33,160004
陕西 西安市,男,47,160001
陕西 西安市,男,28,160001
陕西 西安市,女,31,151411
陕西 西安市,女,55,151126
陕西 西安市,男,31,150231
陕西 西安市,男,31,149653
陕西 西安市,女,27,148516
陕西 西安市,男,40,148000
陕西 西安市,女,33,145581
陕西 西安市,男,46,145003
陕西 西安市,女,37,140703
陕西 西安市,女,32,140000
陕西 西安市,男,44,135661
陕西 西安市,男,36,135000
陕西 西安市,男,35,131069
陕西 西安市,男,35,130315
陕西 西安市,男,31,130000
陕西 西安市,男,28,129666
陕西 西安市,男,40,124002
陕西 西安市,男,31,124000
陕西 西安市,男,31,122200
陕西 西安市,男,27,121085
陕西 西安市,女,41,120981
陕西 西安市,男,32,120169
陕西 西安市,男,29,120085
陕西 西安市,男,38,120081
陕西 西安市,女,39,120000
陕西 西安市,女,27,118000
陕西 西安市,男,34,117405
陕西 西安市,女,28,115125
陕西 西安市,男,30,115030
陕西 西安市,男,33,112470
陕西 西安市,男,28,112002
陕西 西安市,男,37,110095
陕西 西安市,男,31,110010
陕西 西安市,男,34,110009
陕西 西安市,女,29,107112
陕西 西安市,男,44,106601
陕西 西安市,男,36,100717
陕西 西安市,男,28,100081
陕西 西安市,男,53,100017
陕西 西安市,男,40,100015
陕西 西安市,女,33,100010
陕西 西安市,男,31,100005
陕西 西安市,男,40,100004
陕西 西安市,男,28,100003
陕西 西安市,女,28,100001
陕西 西安市,男,39,100001
陕西 西安市,女,34,100000
陕西 西安市,女,44,100000
陕西 西安市,男,37,100000
陕西 西安市,女,31,98081
陕西 西安市,女,28,98011
陕西 西安市,男,31,92545
陕西 西安市,男,29,92000
陕西 西安市,女,23,91681
陕西 西安市,男,33,91600
陕西 西安市,男,25,91281
陕西 西安市,女,57,90940
陕西 西安市,女,28,90306
陕西 西安市,男,51,90081
陕西 西安市,男,27,90023
陕西 西安市,女,32,90001
陕西 西安市,女,45,89000
陕西 西安市,女,37,88516
陕西 西安市,女,35,88081
陕西 西安市,男,31,85808
陕西 西安市,男,29,83000
陕西 西安市,男,18,81959
陕西 西安市,女,36,80422
陕西 西安市,男,31,80007
陕西 西安市,男,33,80000
陕西 西安市,女,29,79210
陕西 西安市,男,33,78545
陕西 西安市,男,24,76502
陕西 西安市,男,29,76017
陕西 西安市,女,31,75003
陕西 西安市,女,30,74920
陕西 西安市,男,42,74708
陕西 西安市,男,33,70081
陕西 西安市,女,24,70081
陕西 西安市,男,30,70081
陕西 西安市,女,34,70003
陕西 西安市,女,28,70003
陕西 西安市,女,25,70002
陕西 西安市,男,33,70000
陕西 西安市,男,27,70000
陕西 西安市,男,27,70000
陕西 西安市,男,27,70000
陕西 西安市,女,72,67600
陕西 西安市,女,24,67083
陕西 西安市,男,25,66000
陕西 西安市,女,25,64668
陕西 西安市,女,32,64085
陕西 西安市,男,32,64000
陕西 西安市,男,28,63390
陕西 西安市,男,23,62253
陕西 西安市,女,56,60225
陕西 西安市,女,33,60081
陕西 西安市,男,27,60081
陕西 西安市,女,38,60081
陕西 西安市,女,31,60010
陕西 西安市,女,45,60003
陕西 西安市,女,30,60002
陕西 西安市,男,40,60002
陕西 西安市,男,26,60000
陕西 西安市,男,24,60000
陕西 西安市,女,32,60000
陕西 西安市,女,24,59746
陕西 西安市,男,37,57082
陕西 西安市,男,28,55882
陕西 西安市,男,33,55208
陕西 西安市,女,46,55024
陕西 西安市,男,21,54419
陕西 西安市,男,22,54142
陕西 西安市,女,25,54045
陕西 西安市,男,24,51081
陕西 西安市,男,31,51000
陕西 西安市,男,33,50184
陕西 西安市,女,28,50082
陕西 西安市,女,36,50000
陕西 西安市,女,38,50000
陕西 西安市,男,22,50000
陕西 西安市,男,28,49999
陕西 西安市,女,38,49500
陕西 西安市,男,25,47408
陕西 西安市,女,24,46006
陕西 西安市,女,25,45300
陕西 西安市,男,30,45141
陕西 西安市,女,33,45006
陕西 西安市,女,40,45000
陕西 西安市,男,43,45000
陕西 西安市,男,28,44017
陕西 西安市,男,37,44002
陕西 西安市,男,26,41487
陕西 西安市,男,30,40533
陕西 西安市,女,33,40225
陕西 西安市,女,26,40087
陕西 西安市,女,37,40083
陕西 西安市,女,28,40081
陕西 西安市,女,49,40065
陕西 西安市,男,33,40018
陕西 西安市,女,33,40006
陕西 西安市,女,27,40002
陕西 西安市,男,42,40001
陕西 西安市,女,38,40000
陕西 西安市,男,38,40000
陕西 西安市,男,53,40000
陕西 西安市,男,34,39081
陕西 西安市,男,33,39000
陕西 西安市,女,29,35600
陕西 西安市,女,31,35200
陕西 西安市,女,35,35000
陕西 西安市,女,43,34034
陕西 西安市,女,48,32231
陕西 西安市,男,33,32111
陕西 西安市,女,26,32000
陕西 西安市,男,31,31966
陕西 西安市,女,28,31200
陕西 西安市,男,30,31002
陕西 西安市,女,27,30085
陕西 西安市,女,57,30081
陕西 西安市,女,25,30081
陕西 西安市,男,18,30081
陕西 西安市,女,24,30059
陕西 西安市,男,23,30016
陕西 西安市,男,36,30005
陕西 西安市,女,28,30002
陕西 西安市,女,29,30000
陕西 西安市,男,28,30000
陕西 西安市,女,37,30000
陕西 西安市,女,26,30000
陕西 西安市,男,26,29900
陕西 西安市,女,36,29100
陕西 西安市,男,27,29032
陕西 西安市,女,32,29000
陕西 西安市,女,49,28804
陕西 西安市,男,25,27623
陕西 西安市,男,37,27000
陕西 西安市,男,26,26200
陕西 西安市,女,36,25166
陕西 西安市,女,45,25000
陕西 西安市,女,20,25000
陕西 西安市,女,28,25000
陕西 西安市,男,34,24510
陕西 西安市,男,23,24247
陕西 西安市,女,0,23800
陕西 西安市,男,44,22981
陕西 西安市,女,52,22216
陕西 西安市,女,0,22117
陕西 西安市,男,23,22000
陕西 西安市,女,38,22000
陕西 西安市,男,49,21127
陕西 西安市,男,28,21000
陕西 西安市,女,26,20391
陕西 西安市,女,52,20082
陕西 西安市,女,33,20081
陕西 西安市,男,31,20006
陕西 西安市,女,34,20002
陕西 西安市,男,25,20002
陕西 西安市,女,32,20002
陕西 西安市,男,24,20000
陕西 西安市,男,29,20000
陕西 西安市,男,32,20000
陕西 西安市,男,29,20000
陕西 西安市,男,36,20000
陕西 西安市,男,44,20000
陕西 西安市,男,21,20000
陕西 西安市,女,32,20000
陕西 西安市,男,31,20000
陕西 西安市,女,36,20000
陕西 西安市,男,40,20000
陕西 西安市,男,28,20000
陕西 西安市,女,26,20000
陕西 西安市,女,36,19853
陕西 西安市,女,22,19741
陕西 西安市,男,33,19561
陕西 西安市,男,34,19256
陕西 西安市,女,32,19100
陕西 西安市,男,31,18016
陕西 西安市,女,24,17700
陕西 西安市,女,35,17100
陕西 西安市,男,30,16002
陕西 西安市,男,27,16000
陕西 西安市,男,30,15301
陕西 西安市,女,23,15134
陕西 西安市,女,31,15000
陕西 西安市,男,29,15000
陕西 西安市,男,29,14640
陕西 西安市,男,26,14623
陕西 西安市,男,26,14530
陕西 西安市,女,25,14005
陕西 西安市,女,26,14002
陕西 西安市,女,26,14000
陕西 西安市,男,33,12049
陕西 西安市,女,31,12000
陕西 西安市,女,27,11792
陕西 西安市,女,26,11480
陕西 西安市,女,26,11403
陕西 西安市,女,30,11000
陕西 西安市,女,25,11000
陕西 西安市,男,24,10639
陕西 西安市,女,24,10350
陕西 西安市,男,35,10100
陕西 西安市,女,46,10100
陕西 西安市,男,27,10076
陕西 西安市,男,30,10060
陕西 西安市,男,38,10043
陕西 西安市,男,37,10034
陕西 西安市,男,28,10022
陕西 西安市,女,46,10019
陕西 西安市,女,30,10013
陕西 西安市,男,35,10008
陕西 西安市,男,27,10007
陕西 西安市,男,25,10005
陕西 西安市,女,26,10005
陕西 西安市,女,30,10004
陕西 西安市,男,40,10003
陕西 西安市,男,29,10003
陕西 西安市,男,31,10003
陕西 西安市,男,31,10002
陕西 西安市,女,29,10002
陕西 西安市,女,23,10002
陕西 西安市,女,29,10001
陕西 西安市,男,30,10001
陕西 西安市,女,33,10001
陕西 西安市,男,37,10001
陕西 西安市,女,30,10001
陕西 西安市,男,37,10001
陕西 西安市,女,32,10000
陕西 西安市,女,39,10000
陕西 西安市,女,32,10000
陕西 西安市,男,29,10000
陕西 西安市,男,36,10000
陕西 西安市,男,35,10000
陕西 西安市,女,33,10000
陕西 西安市,男,33,10000
陕西 西安市,男,38,10000
陕西 西安市,女,38,10000
陕西 西安市,男,27,10000
陕西 西安市,女,26,10000
陕西 西安市,男,24,10000
陕西 西安市,男,30,10000
陕西 西安市,男,31,10000
陕西 西安市,女,30,10000
陕西 西安市,男,28,10000
陕西 西安市,男,28,10000
陕西 西安市,男,29,10000
陕西 西安市,女,29,10000
陕西 西安市,女,29,10000
陕西 西安市,女,24,10000
陕西 西安市,女,24,10000
陕西 西安市,男,24,10000
陕西 西安市,男,23,10000
陕西 西安市,女,29,10000
陕西 西安市,女,52,10000
陕西 西安市,男,43,10000
陕西 西安市,女,33,10000
陕西 西安市,女,44,10000
陕西 西安市,女,31,10000
陕西 西安市,男,32,10000
陕西 西安市,男,66,10000
陕西 西安市,女,35,10000
陕西 西安市,男,26,9509
陕西 西安市,女,25,9500
陕西 西安市,男,27,9400
陕西 西安市,女,23,9085
陕西 西安市,男,38,9016
陕西 西安市,男,33,9000
陕西 西安市,男,31,8118
陕西 西安市,男,28,8007
陕西 西安市,男,29,8006
陕西 西安市,男,27,8000
陕西 西安市,男,44,8000
陕西 西安市,女,31,7078
陕西 西安市,男,28,7031
陕西 西安市,女,0,7020
陕西 西安市,男,31,7000
陕西 西安市,女,39,7000
陕西 西安市,男,30,6015
陕西 西安市,女,31,6012
陕西 西安市,女,34,6000
陕西 西安市,男,21,5549
陕西 西安市,男,37,5201
陕西 西安市,男,30,5025
陕西 西安市,女,24,5004
陕西 西安市,男,27,5002
陕西 西安市,男,35,5002
陕西 西安市,女,26,5000
陕西 西安市,女,27,5000
陕西 西安市,女,26,5000
陕西 西安市,女,26,5000
陕西 西安市,男,34,5000
陕西 西安市,女,31,5000
陕西 西安市,女,28,5000
陕西 西安市,男,29,5000
陕西 西安市,女,28,4822
陕西 西安市,男,30,4602
陕西 西安市,男,31,4307
陕西 西安市,男,29,4110
陕西 西安市,女,29,4038
陕西 西安市,男,29,4010
陕西 西安市,男,23,4009
陕西 西安市,女,40,4000
陕西 西安市,男,32,4000
陕西 西安市,男,25,4000
陕西 西安市,女,24,3903
陕西 西安市,男,33,3414
陕西 西安市,女,23,3000
陕西 西安市,男,29,3000
陕西 西安市,男,43,3000
陕西 西安市,男,26,3000
